,id,host_id,zipcode,accommodates,bathrooms,bedrooms,beds,minimum_nights,availability_30,number_of_reviews,review_scores_rating,host_listing_count,Apartment,Bed & Breakfast,Boat,Castle,Dorm,House,Hut,Loft,Other,Tent,Treehouse,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,price,price_log
4237,4430452,4008899,10009,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,-0.7429145846967148,-0.4067671867283584,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,200.0,5.298317366548036
4238,713523,2906696,11238,7.149539925422927,2.3140196115930816,2.8819064685354276,4.823824727997638,-0.22257021951315167,1.096567719327034,0.18425454188019696,70-79,1.0068657601629891,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,400.0,5.991464547107982
4239,3372399,17015217,11221,1.6716253459016284,-0.3370343067877555,1.235102772229469,0.38159161324243157,0.17367341683956244,0.9366127363684471,-0.35751537601097877,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,165.0,5.10594547390058
4240,2117802,8560294,10027,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.6188138558658658,1.096567719327034,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,160.0,5.075173815233827
4241,416557,2714164,11222,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.5699170531922766,0.7766577534098603,-0.11125632242408072,85-89,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,85.0,4.442651256490317
4242,3380115,17052412,10011,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,185.0,5.220355825078324
4244,4093310,18609006,11208,0.5760424299973689,2.3140196115930816,-0.41170092407648967,0.38159161324243157,-0.22257021951315167,0.45674778749268663,-0.16050813314146034,95-100,1.0068657601629891,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,70.0,4.248495242049359
4247,4823722,17982084,11238,1.1238338879494987,-0.3370343067877555,1.235102772229469,0.38159161324243157,0.5699170531922766,-0.5029821102588345,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,175.0,5.1647859739235145
4248,2809567,2347138,11216,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,-0.982847059134595,-0.30826356529359916,85-89,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0,4.174387269895637
4249,896937,4784750,10031,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,-0.8228920761760082,-0.5052708081631176,70-79,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,100.0,4.605170185988092
4250,4574996,23713669,11238,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.142802042093182,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,77.0,4.343805421853684
4251,600286,1036617,11211,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.22257021951315167,0.29679280453409973,0.13500273116281733,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,225.0,5.41610040220442
4252,4739290,15863391,10025,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,-0.5052708081631176,95-100,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,89.0,4.48863636973214
4253,1741622,652092,10065,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,0.17367341683956244,-0.982847059134595,-0.16050813314146034,90-94,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,110.0,4.700480365792417
4254,1363745,7400464,10014,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,0.8566352448891538,-0.25901175457621956,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,220.0,5.393627546352362
4255,3026407,1763048,11215,1.6716253459016284,-0.3370343067877555,1.235102772229469,0.38159161324243157,-0.6188138558658658,-1.3027570250517688,-0.4067671867283584,85-89,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,129.0,4.859812404361672
4256,385853,2758,10026,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.22257021951315167,-0.8228920761760082,0.7752762704887524,85-89,1.0068657601629891,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,69.0,4.23410650459726
4257,2904330,4123046,11217,1.1238338879494987,4.965073529973918,2.8819064685354276,0.38159161324243157,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,450.0,6.1092475827643655
4258,2192845,4702278,10014,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,-0.35751537601097877,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,315.0,5.752572638825633
4259,970538,2258438,11217,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-0.1830721443416608,-0.4067671867283584,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,100.0,4.605170185988092
4260,4632542,6762751,10026,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,98.0,4.584967478670572
4261,454915,2260312,11238,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,0.05686033009621948,-0.20975994385883995,80-84,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,150.0,5.0106352940962555
4262,4692439,23157944,11213,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,70.0,4.248495242049359
4263,503791,2484757,11206,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,1.8095642955537243,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,80.0,4.382026634673881
4264,1472013,7881130,11225,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,1.096567719327034,-0.35751537601097877,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,110.0,4.700480365792417
4265,3452914,17401763,11222,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,75.0,4.31748811353631
4266,4639070,24018865,10035,0.5760424299973689,-0.3370343067877555,1.235102772229469,0.38159161324243157,-0.22257021951315167,-1.2227795335724754,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,125.0,4.8283137373023015
4267,292368,1513759,10014,0.5760424299973689,-0.3370343067877555,1.235102772229469,0.38159161324243157,0.5699170531922766,-1.2227795335724754,0.3812617847497154,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,219.0,5.389071729816501
4268,176129,842082,10458,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.6188138558658658,0.3767702960133932,0.9722835133582708,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,68.0,4.219507705176107
4269,2740077,14021261,10019,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.0165902278477406,-0.20975994385883995,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,200.0,5.298317366548036
4270,505915,2493164,10005,1.6716253459016284,0.9884926524026629,1.235102772229469,0.38159161324243157,-0.6188138558658658,-0.42300461877954104,1.4155498098146873,95-100,1.4701104360834716,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,195.0,5.272999558563747
4271,2707824,8373183,10012,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,-0.6629370932174213,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,225.0,5.41610040220442
4273,3740615,10555852,10036,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.142802042093182,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,120.0,4.787491742782046
4274,53137,240360,10036,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,0.9661606895449907,1.0165902278477406,-0.5052708081631176,60-69,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,195.0,5.272999558563747
4275,3993392,11790239,10030,0.5760424299973689,2.3140196115930816,1.235102772229469,0.38159161324243157,0.17367341683956244,0.7766577534098603,-0.25901175457621956,95-100,0.5436210842425065,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,220.0,5.393627546352362
4276,4706198,1642775,11237,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,75.0,4.31748811353631
4277,1003930,5520926,10009,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-0.982847059134595,-0.456018997445738,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,202.0,5.308267697401205
4280,3993388,20700765,10018,2.219416803853758,2.3140196115930816,-0.41170092407648967,2.1584848591445143,-0.6188138558658658,0.7766577534098603,0.23350635259757657,85-89,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,130.0,4.867534450455582
4281,53212,194739,10039,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,-0.2630496358209542,6.3407308815526475,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0,4.174387269895637
4282,4776876,12321978,11221,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,0.6966802619305669,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,35.0,3.5553480614894135
4283,2838999,134945,10019,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,1.0165902278477406,0.23350635259757657,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,138.0,4.927253685157205
4284,4645824,1660261,11225,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,1.096567719327034,-0.5545226188804973,No Reviews,0.5436210842425065,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,60.0,4.0943445622221
4285,4842434,24920992,10029,-1.0673319438590205,2.3140196115930816,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,0.7766577534098603,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,35.0,3.5553480614894135
4287,3372757,2049318,10010,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-0.8228920761760082,-0.4067671867283584,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,95.0,4.553876891600541
4288,1054201,4165498,10035,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,1.758647962250419,-0.023117161383073945,0.5290172169018542,95-100,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,120.0,4.787491742782046
4289,1303515,430826,10014,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,0.6966802619305669,1.07078713479303,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,200.0,5.298317366548036
4292,4182245,14337935,11206,-1.0673319438590205,3.6395465707834997,-0.41170092407648967,-0.5068550097086097,4.532353416719418,0.05686033009621948,-0.5545226188804973,No Reviews,2.396599787924437,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,35.0,3.5553480614894135
4293,4645865,12923570,10014,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,0.05686033009621948,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,99.0,4.59511985013459
4295,3862328,19933265,10029,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,-0.5052708081631176,95-100,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,150.0,5.0106352940962555
4296,2994395,15265394,10022,0.028250972045239065,-0.3370343067877555,1.235102772229469,1.2700382361934728,-0.22257021951315167,-1.142802042093182,0.08575092044543774,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,250.0,5.521460917862246
4297,45288,50478,11222,0.028250972045239065,0.9884926524026629,-0.41170092407648967,0.38159161324243157,4.9285970530721315,0.8566352448891538,1.9080679169884835,95-100,-0.38286826759845854,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,50.0,3.912023005428146
4298,3746534,19110748,10013,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,0.1368378215755129,-0.4067671867283584,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,120.0,4.787491742782046
4299,1254958,6408657,10014,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,0.6966802619305669,0.9722835133582708,90-94,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,110.0,4.700480365792417
4300,3843583,4623146,10035,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,-0.5829596017381279,-0.456018997445738,90-94,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,120.0,4.787491742782046
4301,2651940,13574875,10128,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-0.8228920761760082,0.08575092044543774,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,130.0,4.867534450455582
4302,4575345,23716502,10025,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,1.2700382361934728,-0.6188138558658658,0.8566352448891538,-0.35751537601097877,90-94,-0.38286826759845854,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,100.0,4.605170185988092
4303,1028366,5659384,11221,-1.0673319438590205,2.3140196115930816,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,-0.5545226188804973,No Reviews,-0.38286826759845854,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,97.0,4.574710978503383
4304,4448149,23084366,10033,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,1.096567719327034,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,79.0,4.3694478524670215
4305,4924957,23950933,11233,3.8627911777101476,0.9884926524026629,4.528710164841386,3.0469314820955553,-0.6188138558658658,1.096567719327034,-0.5545226188804973,No Reviews,0.08037640832202401,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,290.0,5.66988092298052
4307,2183826,11137123,10037,2.219416803853758,0.9884926524026629,2.8819064685354276,3.0469314820955553,0.17367341683956244,1.0165902278477406,0.08575092044543774,95-100,1.0068657601629891,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,300.0,5.703782474656201
4308,4814680,24796143,10012,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,1.096567719327034,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,150.0,5.0106352940962555
4309,882559,4670155,10019,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,-0.6629370932174213,2.1050751598580018,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,140.0,4.941642422609304
4310,2294594,11721588,10019,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,600.0,6.396929655216146
4311,3322209,1925358,10029,0.5760424299973689,-0.3370343067877555,1.235102772229469,0.38159161324243157,0.17367341683956244,-1.3027570250517688,-0.4067671867283584,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210.0,5.3471075307174685
4312,970949,5306189,10039,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,1.096567719327034,0.430513595467095,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,75.0,4.31748811353631
4313,4182218,18592507,11205,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,100.0,4.605170185988092
4314,4567400,4677592,10014,0.5760424299973689,-0.3370343067877555,1.235102772229469,1.2700382361934728,-0.6188138558658658,1.096567719327034,-0.5545226188804973,No Reviews,0.08037640832202401,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,220.0,5.393627546352362
4315,4334289,22504405,10027,0.5760424299973689,-0.3370343067877555,1.235102772229469,0.38159161324243157,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,175.0,5.1647859739235145
4316,2543830,940368,11225,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.5052708081631176,70-79,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,90.0,4.499809670330265
4317,3625713,1433078,10019,0.5760424299973689,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,-1.0628245506138885,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,220.0,5.393627546352362
4318,975965,2267153,10009,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-0.2630496358209542,3.63188129209677,95-100,0.5436210842425065,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,89.0,4.48863636973214
4319,768127,1155020,10003,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.9661606895449907,1.096567719327034,0.8737798919235116,95-100,0.5436210842425065,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,200.0,5.298317366548036
4320,53477,204539,11379,4.958374093614407,2.3140196115930816,4.528710164841386,3.9353781050465972,0.17367341683956244,1.096567719327034,-0.012752700989321495,90-94,1.4701104360834716,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,250.0,5.521460917862246
4321,3166977,16063341,10011,0.028250972045239065,-0.3370343067877555,-0.41170092407648967,0.38159161324243157,-0.6188138558658658,-1.3027570250517688,-0.5052708081631176,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,190.0,5.247024072160486
4322,2586556,13244076,11237,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,75.0,4.31748811353631
4323,3820927,19181310,10009,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.6188138558658658,-1.3027570250517688,-0.5545226188804973,No Reviews,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,125.0,4.8283137373023015
4324,3330319,16813301,10014,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,-0.982847059134595,-0.35751537601097877,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,150.0,5.0106352940962555
4325,3518904,1279372,11238,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,0.17367341683956244,-1.3027570250517688,-0.456018997445738,95-100,-0.38286826759845854,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,129.0,4.859812404361672
4326,3731319,6079166,11355,-1.0673319438590205,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,-0.22257021951315167,0.6167027704512734,-0.456018997445738,80-84,1.9333551120039543,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,59.0,4.07753744390572
4327,333524,1698844,10001,0.5760424299973689,-2.9880882251685925,-0.41170092407648967,0.38159161324243157,-0.6188138558658658,1.096567719327034,-0.5545226188804973,No Reviews,0.5436210842425065,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,200.0,5.298317366548036
4328,1823013,4111130,10012,-0.5195404859068907,-0.3370343067877555,-0.41170092407648967,-0.5068550097086097,1.3624043258977048,-1.3027570250517688,-0.456018997445738,95-100,-0.38286826759845854,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,160.0,5.075173815233827
